date,window_start,l1_norm,l2_norm,total_persistence,max_persistence,n_loops,mean_birth,mean_death,rolling_mean_persistence,rolling_var,spectral_power
1929-03-11,1929-01-08,1.54367918513067e-6,2.86555973045161e-5,0.00439726967780227,0.00178319208084884,6,0.00646313406692409,0.0071960123465578,0.00452396444732996,5.301580783138017e-7,2.2160703880588866e-6
1929-03-12,1929-01-09,1.47401167303114e-6,2.83007410242653e-5,0.0041530615782861,0.00178319208084884,6,0.00646313406692409,0.00715531099663844,0.004521146927628529,5.318776630087314e-7,2.184612087848972e-6
1929-03-13,1929-01-10,1.47401167303114e-6,2.83007410242653e-5,0.0041530615782861,0.00178319208084884,6,0.00646313406692409,0.00715531099663844,0.004484383548868172,4.891585561886075e-7,1.9135856081487687e-6
1929-03-14,1929-01-11,1.47401167303114e-6,2.83007410242653e-5,0.0041530615782861,0.00178319208084884,6,0.00646313406692409,0.00715531099663844,0.004473015106757313,4.901196929312714e-7,1.8828170860249855e-6
1929-03-15,1929-01-12,1.47401167303114e-6,2.83007410242653e-5,0.00418539192420678,0.00178319208084884,7,0.0062250375773715,0.00682295070940104,0.004460674511936407,4.894381398768719e-7,1.895386874821888e-6
1929-03-16,1929-01-14,9.50261907966394e-7,2.25573426564454e-5,0.00291597417893453,0.00178319208084884,6,0.00673613408246421,0.0072221297789533,0.004428761560101346,5.370418474454545e-7,2.0841640838596268e-6
1929-03-18,1929-01-15,9.42162310310506e-7,2.23049679042603e-5,0.00318331657458285,0.00178319208084884,7,0.00655729714102385,0.00701205665167854,0.004394822405258264,5.633617684857689e-7,2.486272591977715e-6
1929-03-19,1929-01-16,1.04694342809542e-6,2.27783968115838e-5,0.0038710623131519,0.00178319208084884,8,0.00598629739206565,0.00647018018120963,0.004393277119702417,5.648892527002761e-7,2.510972974630093e-6
1929-03-20,1929-01-17,1.44827591020531e-6,2.55705262809572e-5,0.00554136408153185,0.00178319208084884,9,0.00580398799288019,0.00641969511305039,0.004436509695804678,5.6891749396587e-7,1.827004585181482e-6
1929-03-21,1929-01-18,1.41191626009812e-6,2.54567083765283e-5,0.00530329765499516,0.00178319208084884,9,0.00603411524980499,0.00662337054480445,0.004466400504453069,5.752965791999429e-7,1.418982722234682e-6
1929-03-22,1929-01-19,1.40802564527514e-6,2.54468851975051e-5,0.00526888353026969,0.00178319208084884,9,0.00611252827560292,0.00669795977896622,0.004495603030606952,5.787423943802847e-7,1.0734032796567808e-6
1929-03-23,1929-01-21,7.95109272525593e-7,1.53274809180486e-5,0.0041062000422497,0.00105773712689585,9,0.0059697054497546,0.00642594989889345,0.004496057857825559,5.783701776313442e-7,1.0683025529908324e-6
1929-03-25,1929-01-22,7.53281617693921e-7,1.46302989782734e-5,0.00402241221124118,9.73949295887326e-4,9,0.00597901520875554,0.00642594989889345,0.004503532373960571,5.682376959788679e-7,9.828498089330515e-7
1929-03-26,1929-01-23,7.61434948849676e-7,1.46565264663706e-5,0.00411284951902638,9.73949295887326e-4,9,0.0062573228593898,0.00671430613928162,0.00450986391882719,5.611032433976757e-7,9.12579878892534e-7
1929-03-27,1929-01-24,7.47783217579671e-7,1.46206492555337e-5,0.00387307224459578,9.73949295887326e-4,8,0.00612237183168242,0.0066065058622569,0.0045113637893323625,5.590369777972826e-7,8.963568391376753e-7
1929-03-28,1929-01-25,7.53401474718221e-7,1.46315394591277e-5,0.00402384836953701,9.73949295887326e-4,9,0.00588656504146371,0.0063336593047456,0.004502615975556331,5.637580509317325e-7,9.93017639984009e-7
1929-04-01,1929-01-26,5.74772498831365e-7,1.2813151922786e-5,0.0031784890501529,9.73949295887326e-4,8,0.00568845879948432,0.00608576993075343,0.004476960975392616,5.988333797813227e-7,1.3108576667073212e-6
1929-04-02,1929-01-28,9.7023781033027e-8,3.12885701094358e-6,0.0015495160473617,4.21642055382553e-4,9,0.00585392711960945,0.0060260955693163,0.004427676837131961,7.668721151672363e-7,2.072068424597357e-6
1929-04-03,1929-01-29,8.383393781307e-8,2.95497021667236e-6,0.00130693274398509,4.21642055382553e-4,8,0.00576898798409167,0.0059323545770898,0.004382121471726909,9.490082558012666e-7,2.9404190260459177e-6
1929-04-04,1929-01-30,7.58424145237274e-8,2.84118651335491e-6,0.00122679816238419,4.21642055382553e-4,9,0.00688009258570838,0.00701640349263996,0.004338311635719478,1.1312368325202058e-6,3.89647370060015e-6
1929-04-05,1929-01-31,5.40063790844361e-7,1.19904918764413e-5,0.00329876782540569,9.94342393077616e-4,11,0.00761363672127654,0.00791352470540433,0.004335941192972478,1.135973352143714e-6,3.947997288492133e-6
1929-04-06,1929-02-01,5.68618086908934e-6,9.17195614781687e-5,0.00694962833726864,0.00464520290494057,11,0.00727513134947997,0.00790691574377712,0.004406587960462736,1.2530731912792053e-6,2.8709059926755736e-6
1929-04-08,1929-02-02,2.65011816101556e-7,7.66240243181009e-6,0.00197189342940368,7.44928107236226e-4,9,0.00606355830535002,0.00628265757528376,0.004338634412142307,1.350410276715362e-6,3.6606478267678004e-6
1929-04-09,1929-02-04,4.0784508749653e-7,9.3845675683716e-6,0.00296479643342789,7.44928107236226e-4,10,0.0060063058017458,0.00630278544508858,0.004302307104015495,1.383586125731069e-6,4.136060569166329e-6
1929-04-10,1929-02-05,4.02162689924302e-7,9.3724418359102e-6,0.00281402030848666,7.44928107236226e-4,9,0.00622921636641599,0.00654188528958117,0.004262964273389858,1.4225310810721006e-6,4.640261404038507e-6
1929-04-11,1929-02-06,4.02162689924302e-7,9.3724418359102e-6,0.00281402030848666,7.44928107236226e-4,9,0.00622921636641599,0.00654188528958117,0.004223621442764221,1.4583171418791782e-6,5.128490141008097e-6
1929-04-12,1929-02-07,4.1634542370906e-7,9.64363201843599e-6,0.00284807537690941,7.44928107236226e-4,9,0.00601030988651013,0.00632676270616673,0.004184959713507038,1.4890628402371205e-6,5.581162661754212e-6
1929-04-13,1929-02-08,4.62105619152577e-7,9.92484266688705e-6,0.00341256858573689,7.44928107236226e-4,11,0.00570276025329482,0.00601299376108908,0.0041575878484264054,1.4932193734820132e-6,5.859858522221607e-6
1929-04-15,1929-02-11,2.16137038836233e-7,6.37954731045773e-6,0.00196987382432787,7.16243213350593e-4,8,0.00574579150442567,0.00599202573246666,0.004101362088117593,1.5797332780216848e-6,6.386689872628935e-6
1929-04-16,1929-02-13,2.05832700559184e-7,6.12944887561333e-6,0.00185742049033367,6.96197929784685e-4,7,0.00452004205014201,0.00478538783447539,0.004042887261128896,1.6695737050084723e-6,6.970368248346766e-6
1929-04-17,1929-02-14,7.65557594165034e-7,1.60140725267008e-5,0.00346683426196907,0.00111543399551999,7,0.00463902406840662,0.00513428610583077,0.004027932226698064,1.675516030596883e-6,7.095547027141189e-6
1929-04-18,1929-02-15,6.90673147496445e-7,1.44787731495647e-5,0.00356513259150569,0.00111543399551999,8,0.00492682871106734,0.00537247028500555,0.004009939660722835,1.675662512219333e-6,7.178868710535986e-6
1929-04-19,1929-02-16,5.39042064225601e-7,1.25772924359993e-5,0.0029743381315226,0.00111543399551999,7,0.00487883276359288,0.00530373821095326,0.003980131205547944,1.6924213076569246e-6,7.228505565160138e-6
1929-04-20,1929-02-18,5.39042064225601e-7,1.25772924359993e-5,0.0029743381315226,0.00111543399551999,7,0.00487883276359288,0.00530373821095326,0.003950322750373053,1.7073667479926537e-6,7.21122250643313e-6
1929-04-22,1929-02-19,3.5948996086142e-7,8.55911517886834e-6,0.00270306755342925,7.11247663114166e-4,8,0.00545129311209399,0.00578917655627265,0.0038897147102274353,1.6704762633512947e-6,7.145089326237888e-6
1929-04-23,1929-02-20,3.8270909396377e-7,8.77368828476061e-6,0.00285062569970822,7.11247663114166e-4,8,0.00543284834380912,0.00578917655627265,0.0038320578330073973,1.6197427582199692e-6,7.143483057102512e-6
1929-04-24,1929-02-21,4.84071075912854e-7,9.98818076797512e-6,0.00336804273482778,7.11247663114166e-4,8,0.00548272319455392,0.00590372853640739,0.003799730213166933,1.5959694747060353e-6,7.134569443508295e-6
1929-04-25,1929-02-25,4.84071075912854e-7,9.98818076797512e-6,0.0033333004038693702,7.11247663114166e-4,7,0.00576585730600947,0.00624204307799081,0.003774280319276794,1.5864884810913983e-6,7.082067137530474e-6
1929-04-26,1929-02-26,5.79680379550874e-7,1.26765458038931e-5,0.00330941545927275,0.00108718531075212,7,0.00563315575024,0.00610592938727897,0.003753797718841983,1.5840873580486604e-6,6.993062673499422e-6
1929-04-27,1929-02-27,4.62025018904441e-7,1.04722343024548e-5,0.00288850871942284,8.2167855065089e-4,7,0.00553607239736396,0.00594871650013865,0.0037178648335762033,1.5803474358609365e-6,6.778804541380619e-6
1929-04-29,1929-02-28,4.62025018904441e-7,1.04722343024548e-5,0.00285617837350216,8.2167855065089e-4,6,0.00565934135691529,0.00613537108583232,0.0036844109564027365,1.5809354452485967e-6,6.552181077903239e-6
1929-04-30,1929-03-01,4.62025018904441e-7,1.04722343024548e-5,0.00285617837350216,8.2167855065089e-4,6,0.00565934135691529,0.00613537108583232,0.00365095707922927,1.579239450762915e-6,6.299008013360097e-6
1929-05-01,1929-03-02,4.62025018904441e-7,1.04722343024548e-5,0.00285617837350216,8.2167855065089e-4,6,0.00565934135691529,0.00613537108583232,0.0036189071366037845,1.5777681078036102e-6,6.032836147291114e-6
1929-05-02,1929-03-04,4.7876617443943305e-07,1.06473618611592e-5,0.00314055540470061,9.12267830353769e-4,7,0.00543561985414119,0.00588427062624127,0.0036056503375295874,1.5815639718718689e-6,5.901064896153623e-6
1929-05-03,1929-03-05,4.7876617443943305e-07,1.06473618611592e-5,0.00314055540470061,9.12267830353769e-4,7,0.00543561985414119,0.00588427062624127,0.0035944262345842825,1.585661463685703e-6,5.760989269593337e-6
1929-05-04,1929-03-06,4.7876617443943305e-07,1.06473618611592e-5,0.00314055540470061,9.12267830353769e-4,7,0.00543561985414119,0.00588427062624127,0.0035361522118027115,1.46291535131077e-6,5.028581395555756e-6
1929-05-06,1929-03-07,4.7876617443943305e-07,1.06473618611592e-5,0.00314055540470061,9.12267830353769e-4,7,0.00543561985414119,0.00588427062624127,0.003477878189021141,1.3332389088722708e-6,4.4382026817933565e-6
1929-05-07,1929-03-08,4.65600102484551e-7,1.05342469222766e-5,0.00306645776065752,9.12267830353769e-4,7,0.00554525994474524,0.00598332533912489,0.003422167564059771,1.2184977027081058e-6,4.00533887719365e-6
1929-05-08,1929-03-09,5.08215764784423e-7,1.1474378072365e-5,0.00315550996480385,0.00100132003450011,7,0.00553253820129576,0.00598332533912489,0.003368237983181328,1.0964906422508591e-6,3.6988110814824665e-6
1929-05-09,1929-03-11,7.43944403334756e-7,1.42091294155274e-5,0.00426756469478251,0.00100132003450011,8,0.00551667156775293,0.00605011715460075,0.003369616416545136,1.0989216829478052e-6,3.7079081933382237e-6
1929-05-10,1929-03-12,7.43944403334756e-7,1.42091294155274e-5,0.00426756469478251,0.00100132003450011,8,0.00551667156775293,0.00605011715460075,0.0033670223168847406,1.0938176710572872e-6,3.6814760032703777e-6
1929-05-11,1929-03-13,7.17517087249204e-7,1.41255270713901e-5,0.00393413535021969,0.00100132003450011,8,0.00545255970065207,0.00594432661942953,0.0033626437923234124,1.0877523832664162e-6,3.6226174804730736e-6
1929-05-13,1929-03-14,7.17517087249204e-7,1.41255270713901e-5,0.00393413535021969,0.00100132003450011,8,0.00545255970065207,0.00594432661942953,0.0033582652677620842,1.0816479700115966e-6,3.5507793080223806e-6
1929-05-14,1929-03-15,7.17517087249204e-7,1.41255270713901e-5,0.00393413535021969,0.00100132003450011,8,0.00545255970065207,0.00594432661942953,0.0033538867432007565,1.0755044312928299e-6,3.4674703067189894e-6
1929-05-15,1929-03-16,7.17517087249204e-7,1.41255270713901e-5,0.00393040365435312,0.00100132003450011,7,0.00561443926705221,0.00617592550338837,0.0033487869778036834,1.0681507680775147e-6,3.359703674155364e-6
1929-05-16,1929-03-18,7.11863848376719e-7,1.41153639324492e-5,0.00377396291009362,0.00100132003450011,6,0.00579133623477425,0.00642033005312318,0.003365946752426865,1.067716579532162e-6,3.7667471719000487e-6
1929-05-17,1929-03-19,5.77407003675228e-7,1.17134644834949e-5,0.00370349447741723,9.38345711173408e-4,8,0.00510794405660905,0.00557088086628621,0.0033763503104835522,1.0692507220581806e-6,4.0410022107999575e-6
1929-05-18,1929-03-20,5.77407003675228e-7,1.17134644834949e-5,0.00370349447741723,9.38345711173408e-4,8,0.00510794405660905,0.00557088086628621,0.003372998953768859,1.0664287171762042e-6,3.950094020438187e-6
1929-05-20,1929-03-21,5.77407003675228e-7,1.17134644834949e-5,0.00370349447741723,9.38345711173408e-4,8,0.00510794405660905,0.00557088086628621,0.0033362415616865664,9.713239145276006e-7,3.0446116597085766e-6
1929-05-21,1929-03-22,6.17210977995354e-7,1.19391057797304e-5,0.00409877930803322,9.38345711173408e-4,9,0.0050804877211126,0.0055359076442274,0.0033121511947473274,9.036328298626541e-7,2.5556457784794698e-6
1929-05-22,1929-03-23,6.17210977995354e-7,1.19391057797304e-5,0.00409877930803322,9.38345711173408e-4,9,0.0050804877211126,0.0055359076442274,0.003288749110302598,8.375634314527579e-7,2.181458864911157e-6
1929-05-23,1929-03-25,6.17210977995354e-7,1.19391057797304e-5,0.00409877930803322,9.38345711173408e-4,9,0.0050804877211126,0.0055359076442274,0.0032886006956182683,8.373169374476228e-7,2.179616488807559e-6
1929-05-24,1929-03-26,6.17210977995354e-7,1.19391057797304e-5,0.00409877930803322,9.38345711173408e-4,9,0.0050804877211126,0.0055359076442274,0.0032901280375541094,8.397208844860787e-7,2.194532985252223e-6
1929-05-25,1929-03-27,3.39850695757697e-7,8.01184529402442e-6,0.00269320826735963,7.11247663114166e-4,7,0.00518481631799665,0.00556956035619088,0.0032617352125207744,8.323562916351502e-7,2.038389854794733e-6
1929-05-27,1929-03-28,3.39850695757697e-7,8.01184529402442e-6,0.00269320826735963,7.11247663114166e-4,7,0.00518481631799665,0.00556956035619088,0.0032381379329760513,8.307572781758117e-7,2.039762413291131e-6
1929-05-28,1929-04-01,2.12166318125282e-7,5.83950981563596e-6,0.00198196060424546,6.22067380546612e-4,6,0.0044725331123958,0.00480285987977004,0.0031973001776702203,8.486604307916285e-7,2.286946160574129e-6
1929-05-29,1929-04-02,2.12166318125282e-7,5.83950981563596e-6,0.00198196060424546,6.22067380546612e-4,6,0.0044725331123958,0.00480285987977004,0.0031733696087520714,8.782127331135971e-7,2.565725465918754e-6
1929-05-31,1929-04-03,1.58714084824488e-6,3.36884605167009e-5,0.00402507395798552,0.00236600690520875,6,0.00452049697135139,0.00519134263101564,0.0032228807669645474,8.367011447520848e-7,1.9661185080294525e-6
1929-06-01,1929-04-04,1.03401756062067e-6,2.34838470987237e-5,0.00349963923162583,0.00184057217884905,6,0.00452049697135139,0.00510377017662236,0.0032667348967173626,7.613864342660421e-7,1.590061550723383e-6
1929-06-03,1929-04-05,1.04294568313422e-6,2.34954060782879e-5,0.00369295628151823,0.00184057217884905,7,0.004667101233913,0.00519466641698703,0.003316058059100043,6.776861091927403e-7,1.3620892795113947e-6
1929-06-04,1929-04-06,1.04456038347207e-6,2.34996939016499e-5,0.00370352173405772,0.00184057217884905,7,0.00528931208748631,0.00581838662092313,0.003324153137273084,6.80676979247824e-7,1.3440026383791669e-6
1929-06-05,1929-04-08,1.02790867019526e-6,2.31700348348824e-5,0.0036857350733119,0.00182278551810323,7,0.00529185303902143,0.00581838662092313,0.003258875271993949,4.107506748787789e-7,1.7031213892095837e-6
1929-06-06,1929-04-09,1.02790867019526e-6,2.31700348348824e-5,0.0036857350733119,0.00182278551810323,7,0.00529185303902143,0.00581838662092313,0.0032931521048721133,3.794678578015592e-7,1.452557201932615e-6
1929-06-07,1929-04-10,1.02790867019526e-6,2.31700348348824e-5,0.0036857350733119,0.00182278551810323,7,0.00529185303902143,0.00581838662092313,0.0033075708776697937,3.8020069228502553e-7,1.3809251084016484e-6
1929-06-08,1929-04-11,9.28880643636476e-7,2.24321305129403e-5,0.00325023786385902,0.0018054617811139,6,0.00569194462298564,0.0062336509336288,0.0033162952287772406,3.752188391221544e-7,1.3470425520463977e-6
1929-06-10,1929-04-12,2.35786889704286e-7,6.43059538795647e-6,0.00213926160014901,6.94485517403897e-4,6,0.00597674860320526,0.0063332922032301,0.0033028000546104874,3.9815806526662986e-7,1.4046342840700193e-6
1929-06-11,1929-04-13,2.35786889704286e-7,6.43059538795647e-6,0.00213926160014901,6.94485517403897e-4,6,0.00597674860320526,0.0063332922032301,0.003288623779075279,4.213621236971965e-7,1.4882318049628865e-6
1929-06-12,1929-04-15,1.83898096653834e-7,5.76617625124623e-6,0.00177895457273322,6.94485517403897e-4,7,0.00588161855871782,0.00613575492625114,0.003255951498815206,4.664716115055531e-7,1.7677960813999346e-6
1929-06-13,1929-04-16,1.83898096653834e-7,5.76617625124623e-6,0.00178291865048624,6.94485517403897e-4,8,0.00583442722540276,0.00605729205671354,0.0032522123953383736,4.769844878872035e-7,1.8077575144975481e-6
1929-06-14,1929-04-17,4.48790720773096e-7,1.14191773536047e-5,0.00259998355345771,0.00105716756533614,8,0.00577988797029652,0.00610488591447873,0.003267063656600854,4.4573816147618325e-7,1.6537584079325858e-6
1929-06-15,1929-04-18,4.39625159288776e-7,1.13940940274043e-5,0.00240270242581228,0.00105716756533614,6,0.00586471484348202,0.00626516524778407,0.003245781019877719,4.597088657869327e-7,1.8852869699877093e-6
1929-06-17,1929-04-19,3.49605874614779e-7,9.52667175321741e-6,0.00199938151374097,8.34634379235042e-4,5,0.00652464679912361,0.0069245231018718,0.0032144659983224244,4.883312081103263e-7,2.3120642975518435e-6
1929-06-18,1929-04-20,3.49124861258533e-7,9.52647773907792e-6,0.00194205736367419,8.34634379235042e-4,4,0.00696333536999876,0.00744884971091731,0.003193820382965456,5.197608054458402e-7,2.6457874740153027e-6
1929-06-19,1929-04-22,5.29477842760542e-7,1.15765430993771e-5,0.00301710177435297,8.34634379235042e-4,5,0.00645963428511284,0.00706305463998344,0.0031946756558220634,5.194142836774431e-7,2.6314210436613287e-6
1929-06-20,1929-04-23,8.49876911066765e-7,1.78104999025328e-5,0.00358966757176905,0.0014072001766511201,5,0.00645963428511284,0.00717756779946665,0.0032124076561888593,5.173452815442754e-7,2.3623254547435815e-6
1929-06-21,1929-04-24,5.10349558392607e-7,1.21372582849563e-5,0.00279104871825064,0.00105771771065906,5,0.00654240600162555,0.00710061574527567,0.0032112161165597074,5.182960199567465e-7,2.378248738823527e-6
1929-06-22,1929-04-25,5.45372115174145e-7,1.24432979584167e-5,0.00295848458667447,0.00105771771065906,5,0.00639839986273888,0.00699009678007378,0.0032030249535966414,5.190291603744275e-7,2.4814767744753317e-6
1929-06-24,1929-04-26,5.45372115174145e-7,1.24432979584167e-5,0.00295848458667447,0.00105771771065906,5,0.00639839986273888,0.00699009678007378,0.0031955286372527436,5.198458656841067e-7,2.570783657250652e-6
1929-06-25,1929-04-27,7.89265598820555e-7,1.75715402098478e-5,0.00334818948326407,0.00144742260724866,5,0.00632045888342096,0.00699009678007378,0.0031963041177325703,5.200561729734198e-7,2.562617932749652e-6
1929-06-26,1929-04-29,2.11612396842458e-7,6.78252315815199e-6,0.00166001131026717,7.84914246882957e-4,5,0.00597004501923204,0.00630204728128548,0.0031717341695494568,5.656739987971598e-7,2.802802695861005e-6
1929-06-27,1929-04-30,3.4230101550806e-7,1.09189872816619e-5,0.00165852927047502,0.00111901117742937,4,0.0062639103237716,0.00667854264139036,0.003147781187488914,6.097867812192869e-7,3.043018089075201e-6
1929-06-28,1929-05-01,3.70501783046657e-7,1.10601087878396e-5,0.00199467237425927,0.00111901117742937,5,0.00638932630032696,0.00678826077517881,0.003130551067504056,6.348844114700682e-7,3.209131527390254e-6
1929-06-29,1929-05-02,4.38585286748655e-7,1.18954331502542e-5,0.00211366105519747,0.00111901117742937,4,0.00743696489654056,0.00796538016033993,0.003115700721137962,6.542264172365047e-7,3.3354391615580706e-6
1929-07-01,1929-05-03,3.39046461682653e-7,1.09055865009931e-5,0.00162545383977617,0.00111901117742937,4,0.00701988630911721,0.00742624976906125,0.003085398689839474,6.986000367686036e-7,3.5700784917267716e-6
1929-07-02,1929-05-04,4.55906099700452e-6,6.66908044085747e-5,0.00706578039435181,0.00341173919444173,5,0.00801745478802165,0.00943061086689201,0.0031639031896324977,1.0155846985244104e-6,3.410405757135223e-6
1929-07-03,1929-05-06,4.55486269823897e-6,6.66891340268946e-5,0.00693857620628822,0.00341173919444173,4,0.00843834158063682,0.0101729856322089,0.00323986360566425,1.3004645357370975e-6,4.09937323042886e-6
1929-07-05,1929-05-07,4.67463431972805e-6,6.68956104750814e-5,0.00763173650553441,0.00341173919444173,5,0.00734128880210586,0.00886763610321274,0.0033296872276809258,1.6856741540274128e-6,5.932685010716024e-6
1929-07-06,1929-05-08,4.67463431972805e-6,6.68956104750814e-5,0.00763173650553441,0.00341173919444173,5,0.00734128880210586,0.00886763610321274,0.0034209928025784636,2.0534599261988757e-6,8.83353668553335e-6
1929-07-08,1929-05-09,4.67463431972805e-6,6.68956104750814e-5,0.00763173650553441,0.00341173919444173,5,0.00734128880210586,0.00886763610321274,0.003510517333393075,2.405687463218292e-6,1.2590121291717833e-5
1929-07-09,1929-05-10,5.00315988802526e-6,6.85609221885118e-5,0.00811477082185549,0.00341173919444173,5,0.00734128880210586,0.00896424296647696,0.0035874614559345346,2.820585617890696e-6,1.6431990067040405e-5
1929-07-10,1929-05-11,4.91768215008128e-6,6.80797469832584e-5,0.0080052661124414,0.00341173919444173,5,0.00734128880210586,0.00894234202459414,0.0036622154842877123,3.20374988992765e-6,2.0574413385468536e-5
1929-07-11,1929-05-13,4.96586253476504e-6,6.81187102968197e-5,0.00862294402222704,0.00341173919444173,8,0.00607685360870228,0.00715472161148066,0.0037559916577278598,3.6954884343844515e-6,2.618833294998554e-5
1929-07-12,1929-05-14,5.59660579536993e-6,6.95267603572829e-5,0.0107431938816066,0.00341173919444173,9,0.00602960737740804,0.00722329558647544,0.003892172828355598,4.6722638258237214e-6,3.5100853544212244e-5
1929-07-13,1929-05-15,2.68665795908638e-6,3.90522410147352e-5,0.00733145468716483,0.00207395369878049,8,0.00560269818633728,0.00651913002223289,0.003960119215094501,4.90891817842677e-6,3.970076854274746e-5
1929-07-15,1929-05-16,2.68665795908638e-6,3.90522410147352e-5,0.00733145468716483,0.00207395369878049,8,0.00560269818633728,0.00651913002223289,0.004028140235750735,5.136136074102967e-6,4.409213988614623e-5
1929-07-16,1929-05-17,2.73446421180118e-6,3.91411993325045e-5,0.00776482894298986,0.00207395369878049,8,0.00579663898296701,0.00676724260084074,0.00410795755640866,5.413272730186225e-6,4.890521495360649e-5
1929-07-17,1929-05-18,3.14587428280395e-6,4.13241767686655e-5,0.00904821592507517,0.00207395369878049,9,0.00553417452007619,0.00653953184508454,0.0042148519853618185,5.8963592897750225e-6,5.4955098463081714e-5
1929-07-18,1929-05-20,3.16390529430589e-6,4.13984874326009e-5,0.00895147764023354,0.00207395369878049,8,0.00602687829099282,0.00714581299602201,0.004319811648618145,6.337651321365092e-6,6.0523609083711035e-5
1929-07-19,1929-05-21,3.16390529430589e-6,4.13984874326009e-5,0.00895147764023354,0.00207395369878049,8,0.00602687829099282,0.00714581299602201,0.004424771311874471,6.756460636810508e-6,6.562394143719721e-5
1929-07-20,1929-05-22,2.08509779608957e-6,3.33822587817448e-5,0.00653629504472092,0.00207395369878049,7,0.00599995830387166,0.0069337147388318,0.004473521626608225,6.842857208820166e-6,6.76125704215459e-5
1929-07-22,1929-05-23,2.08509779608957e-6,3.33822587817448e-5,0.00653629504472092,0.00207395369878049,7,0.00599995830387166,0.0069337147388318,0.00452227194134198,6.92440359065301e-6,6.907727817991578e-5
1929-07-23,1929-05-24,2.08509779608957e-6,3.33822587817448e-5,0.00653629504472092,0.00207395369878049,7,0.00599995830387166,0.0069337147388318,0.004571022256075734,7.001099782309034e-6,7.003463663536125e-5
1929-07-24,1929-05-25,2.08509779608957e-6,3.33822587817448e-5,0.00653629504472092,0.00207395369878049,7,0.00599995830387166,0.0069337147388318,0.004619772570809488,7.072945783788243e-6,7.052163784636646e-5
1929-07-25,1929-05-27,1.84353928595466e-6,3.09178883233216e-5,0.00616522190528535,0.00207395369878049,7,0.00605296875236246,0.0069337147388318,0.004689212843568002,7.041020601258976e-6,7.069346666310506e-5
1929-07-26,1929-05-28,1.84353928595466e-6,3.09178883233216e-5,0.00616522190528535,0.00207395369878049,7,0.00605296875236246,0.0069337147388318,0.004758653116326516,6.999254701421999e-6,7.050564402156756e-5
1929-07-27,1929-05-29,7.68615408506642e-7,1.45729829083059e-5,0.00410123181704874,0.00112146764490078,7,0.0049250145070494,0.0055109047666278,0.004801038540582582,6.848894604455235e-6,7.017173318824298e-5
1929-07-29,1929-05-31,7.68615408506642e-7,1.45729829083059e-5,0.00410123181704874,0.00112146764490078,7,0.0049250145070494,0.0055109047666278,0.004843423964838648,6.694868131591807e-6,6.961909080842127e-5
1929-07-30,1929-06-01,9.53350427721659e-7,1.7260307558547e-5,0.0045063837945515,0.00112146764490078,7,0.00486713565312044,0.0055109047666278,0.004853050161569967,6.683424583826403e-6,6.944089539088563e-5
1929-07-31,1929-06-03,8.3328572728485e-7,1.64397937283128e-5,0.00381322349530532,0.00112146764490078,6,0.00518614531397684,0.00582168256319439,0.004859321846843557,6.668068495025878e-6,6.928704170151688e-5
1929-08-01,1929-06-04,9.55153475825799e-7,1.76055018018848e-5,0.00419897044361241,0.00112146764490078,6,0.004837106615311,0.00553693502257974,0.0048694421300854406,6.6490998080284854e-6,6.899006802326375e-5
1929-08-02,1929-06-05,9.55153475825799e-7,1.76055018018848e-5,0.00419897044361241,0.00112146764490078,6,0.004837106615311,0.00553693502257974,0.004879351104276534,6.630431492192011e-6,6.866367506028509e-5
1929-08-03,1929-06-06,6.40935552432621e-7,1.38778633735139e-5,0.00307750279871163,0.00111512785117921,5,0.00484134732137225,0.00545684788111458,0.0048671864587845285,6.667462903557193e-6,6.911154421037229e-5
1929-08-05,1929-06-07,6.43193107822953e-7,1.38810795775471e-5,0.00317252705286255,0.00111512785117921,6,0.00502229401194478,0.00555104852075521,0.004856922298375542,6.697478729606167e-6,6.953306932256414e-5
1929-08-06,1929-06-08,6.43119854010438e-7,1.38810752077921e-5,0.00316256344231867,0.00111512785117921,5,0.00520434301704414,0.00583685570550787,0.004846458865755677,6.727962367276304e-6,7.000146348924019e-5
1929-08-07,1929-06-10,6.43119854010438e-7,1.38810752077921e-5,0.00316256344231867,0.00111512785117921,5,0.00520434301704414,0.00583685570550787,0.0048447053773248705,6.73382825654349e-6,7.008516827473394e-5
1929-08-08,1929-06-11,1.41518950864273e-6,2.54381290461623e-5,0.00482748153710189,0.00175994234893415,5,0.00520434301704414,0.00616983932446452,0.0048984697760639274,6.5815086667603e-6,6.753892000201518e-5
1929-08-09,1929-06-12,1.41518950864273e-6,2.54381290461623e-5,0.00482748153710189,0.00175994234893415,5,0.00520434301704414,0.00616983932446452,0.004952234174802985,6.4232898717286e-6,6.515589846746523e-5
1929-08-10,1929-06-13,2.03678122493293e-6,3.17193433717209e-5,0.00625991677042984,0.00175994234893415,7,0.0067484610618048,0.00764273488615192,0.005041853418756918,6.2444888491500135e-6,6.157849724464657e-5
1929-08-12,1929-06-14,2.54709902895325e-6,3.53928534235033e-5,0.00754920087184283,0.00175994234893415,7,0.00656427761874581,0.00764273488615192,0.00515717906318405,6.142471200446468e-6,5.7754666761863335e-5
1929-08-13,1929-06-15,2.5381818003095e-6,3.5354846226793e-5,0.00752050671713202,0.00175994234893415,7,0.00656837678370449,0.00764273488615192,0.005255589526457536,6.1131209506682115e-6,5.5097263119592674e-5
